danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album,release_date,album_id,artist
0.676,0.857,10,-4.367,0,0.0437,0.0213,0.0,0.254,0.715,149.975,audio_features,0yZr392E0qkMr7GGNjLBAb,spotify:track:0yZr392E0qkMr7GGNjLBAb,https://api.spotify.com/v1/tracks/0yZr392E0qkMr7GGNjLBAb,https://api.spotify.com/v1/audio-analysis/0yZr392E0qkMr7GGNjLBAb,162600,4,THE BADDEST,ALL OUT,2020-11-06,26IdRjba8f8DNa7c0FwfQb,K_DA
0.66,0.787,1,-4.592,0,0.032,0.00257,0.0,0.323,0.199,142.018,audio_features,6ZlvEI2HQC6R5TahN9Ffm4,spotify:track:6ZlvEI2HQC6R5TahN9Ffm4,https://api.spotify.com/v1/tracks/6ZlvEI2HQC6R5TahN9Ffm4,https://api.spotify.com/v1/audio-analysis/6ZlvEI2HQC6R5TahN9Ffm4,217088,4,MORE,ALL OUT,2020-11-06,26IdRjba8f8DNa7c0FwfQb,K_DA
0.653,0.634,5,-5.875,0,0.0391,0.0232,0.0,0.0908,0.306,160.013,audio_features,3QSjVPObHxuAJc3E5nrjRn,spotify:track:3QSjVPObHxuAJc3E5nrjRn,https://api.spotify.com/v1/tracks/3QSjVPObHxuAJc3E5nrjRn,https://api.spotify.com/v1/audio-analysis/3QSjVPObHxuAJc3E5nrjRn,199125,4,VILLAIN,ALL OUT,2020-11-06,26IdRjba8f8DNa7c0FwfQb,K_DA
0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,audio_features,2JV5OBqTMW1F6PYOGZJatP,spotify:track:2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/tracks/2JV5OBqTMW1F6PYOGZJatP,https://api.spotify.com/v1/audio-analysis/2JV5OBqTMW1F6PYOGZJatP,200914,4,DRUM GO DUM,ALL OUT,2020-11-06,26IdRjba8f8DNa7c0FwfQb,K_DA
0.704,0.872,0,-4.03,1,0.0377,0.0136,8.28e-06,0.0866,0.559,108.03,audio_features,6LDIVpVNBRy7LCw7jIdci6,spotify:track:6LDIVpVNBRy7LCw7jIdci6,https://api.spotify.com/v1/tracks/6LDIVpVNBRy7LCw7jIdci6,https://api.spotify.com/v1/audio-analysis/6LDIVpVNBRy7LCw7jIdci6,198611,4,I'LL SHOW YOU,ALL OUT,2020-11-06,26IdRjba8f8DNa7c0FwfQb,K_DA
0.676,0.857,10,-4.368,0,0.0438,0.0215,0.0,0.254,0.717,149.981,audio_features,2V4Fx72svQRxrFvNT1eq5f,spotify:track:2V4Fx72svQRxrFvNT1eq5f,https://api.spotify.com/v1/tracks/2V4Fx72svQRxrFvNT1eq5f,https://api.spotify.com/v1/audio-analysis/2V4Fx72svQRxrFvNT1eq5f,162600,4,THE BADDEST,THE BADDEST,2020-08-27,7C8nskYbHG7N0LDrNVvt7x,K_DA
0.566,0.769,7,-4.342,1,0.0872,0.0183,0.0,0.108,0.385,170.036,audio_features,5sbooPcNgIE22DwO0VNGUJ,spotify:track:5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/tracks/5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/audio-analysis/5sbooPcNgIE22DwO0VNGUJ,191100,4,POP/STARS,POP/STARS,2018-11-03,0UnBZ8laFgLUq5Ty5vbikQ,K_DA
